parameter	O2_pct	n_complete	spearman_rho	parameter_group	parameter_order	parameter_plot_label	parameter_display_label	display_order	importance_rank	peak_direction	peak_direction_order	within_direction_rank	max_abs_rho	rho_at_max_abs	O2_at_max_abs
n_O	1.425	500	0.0548377233508934	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	1.45	500	0.0506624746498986	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	1.475	500	0.0501917847671391	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	1.5	500	0.0473509414037656	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	1.525	500	0.0466101064404258	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	1.55	500	0.0433625094500378	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	1.575	500	0.0412308209232837	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	1.6	500	0.0346524906099624	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	1.625	500	0.0354509258037032	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	1.65	500	0.0357671510686043	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	1.675	500	0.0269930999723999	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	1.7	500	0.0241747206988828	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	1.725	500	0.0285526262105048	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	1.75	500	0.0217434149736599	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	1.775	500	0.0265353701414806	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	1.8	500	0.0278244632978532	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	1.825	500	0.0228992595970384	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	1.85	500	0.0226394825579302	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	1.875	500	0.0279466717866872	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	1.9	500	0.0264405217620871	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	1.925	500	0.0291800847203389	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	1.95	500	0.0335883263533054	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	1.975	500	0.0366493945975784	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2	500	0.0392207648830595	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.025	500	0.0411111084444338	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.05	500	0.0458661994647979	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.075	500	0.0523228972915892	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.1	500	0.0489116196464786	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.125	500	0.0485905943623775	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.15	500	0.0514196296785187	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.175	500	0.0555916143664575	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.2	500	0.0577404869619478	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.225	500	0.0607141948567794	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.25	500	0.0637798711194845	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.275	500	0.0662885531542126	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.3	500	0.0640396481585926	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.325	500	0.0671747326989308	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.35	500	0.074500138000552	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.375	500	0.077251797007188	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.4	500	0.0862168888675555	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.425	500	0.0890751083004332	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.45	500	0.0938059112236449	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.475	500	0.102164088656355	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.5	500	0.105467941871767	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.525	500	0.109780567122268	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.55	500	0.112738722954892	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.575	500	0.115630350521402	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.6	500	0.118049368197473	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.625	500	0.119938559754239	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.65	500	0.122266281065124	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.675	500	0.117466837867351	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.7	500	0.119887679550718	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.725	500	0.122002856011424	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.75	500	0.123884655538622	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.775	500	0.126426937707751	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.8	500	0.129003876015504	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.825	500	0.131553934215737	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.85	500	0.132277297109188	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.875	500	0.135176988707955	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.9	500	0.13635577742311	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.925	500	0.138292105168421	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.95	500	0.143400093600374	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	2.975	500	0.145015492061968	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3	500	0.146978891915568	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.025	500	0.15035301741207	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.05	500	0.144939459757839	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.075	500	0.145578246312985	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.1	500	0.147333517334069	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.125	500	0.152319489277957	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.15	500	0.153962631850527	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.175	500	0.156536210144841	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.2	500	0.158289081156325	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.225	500	0.159893823575294	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.25	500	0.161839751359005	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.275	500	0.167407293629175	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.3	500	0.168812355249421	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.325	500	0.173713078852315	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.35	500	0.174453241812967	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.375	500	0.175298621194485	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.4	500	0.17535871743487	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.425	500	0.174737978951916	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.45	500	0.175663518654075	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.475	500	0.176865251461006	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.5	500	0.177429637718551	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.525	500	0.174193656774627	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.55	500	0.178598634394538	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.575	500	0.179846735386942	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.6	500	0.180545810183241	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.625	500	0.181443221772887	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.65	500	0.18252121008484	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.675	500	0.183371869487478	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.7	500	0.180914451657807	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.725	500	0.183251389005556	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.75	500	0.181929271717087	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.775	500	0.183344605378422	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.8	500	0.18512109248437	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.825	500	0.185949575798303	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.85	500	0.187402349609398	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.875	500	0.192184320737283	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.9	500	0.192945123780495	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.925	500	0.194310153240613	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
n_O	3.95	500	0.193681350725403	Oxygen response	7	n_O | O2-response Hill exponent	Oxygen-response Hill exponent (n_O)	4	10	Positive peak rho	1	4	0.253866775467102	0.253866775467102	5
