N	replicate	seed	O2_pct	output	parameter	group	S1	ST	output_variance
513	1	20260923	1.050	dominant_growth_rate	k_o_mis	missegregation	0.008174788125	0.03330890037	0.006145542114
513	1	20260923	1.050	dominant_growth_rate	buffer_smax	buffering	0.003556312637	0.02645029118	0.006145542114
513	1	20260923	1.050	dominant_growth_rate	buffer_beta	buffering	0.0002184700703	0.0008664769576	0.006145542114
513	1	20260923	1.050	dominant_growth_rate	buffer_n_exp	buffering	1.837060427e-05	0.0001648607792	0.006145542114
513	1	20260923	1.050	dominant_growth_rate	p_wgd	genome_doubling	1.074015728e-06	0.0001007846678	0.006145542114
513	1	20260923	1.050	dominant_growth_rate	alpha_o2	growth	0.0001508313656	0.004118752847	0.006145542114
513	1	20260923	1.050	dominant_growth_rate	gamma_growth	growth	0.0003647099728	0.001613500243	0.006145542114
513	1	20260923	1.050	dominant_growth_rate	mu_hp	death	0.05749657015	0.1488651352	0.006145542114
513	1	20260923	1.050	dominant_growth_rate	gamma_mu	death	0.005057399223	0.01818355861	0.006145542114
513	1	20260923	1.050	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.0647344168	0.137452285	0.006145542114
513	1	20260923	1.050	dominant_growth_rate	n_O	shared_oxygen_stress	0.01098505547	0.05278361703	0.006145542114
513	1	20260923	1.075	dominant_mean_ploidy	lam_max	growth	0.01696379088	0.2003606833	0.2466729222
513	1	20260923	1.075	dominant_mean_ploidy	p_mis_base	missegregation	0.1097692987	0.8254952073	0.2466729222
513	1	20260923	1.075	dominant_mean_ploidy	p_misseg	missegregation	0.03351357687	0.5646141094	0.2466729222
513	1	20260923	1.075	dominant_mean_ploidy	k_o_mis	missegregation	0.008666741082	0.1728945612	0.2466729222
513	1	20260923	1.075	dominant_mean_ploidy	buffer_smax	buffering	0.03843738199	0.1935915572	0.2466729222
513	1	20260923	1.075	dominant_mean_ploidy	buffer_beta	buffering	0.1731453971	0.5566790841	0.2466729222
513	1	20260923	1.075	dominant_mean_ploidy	buffer_n_exp	buffering	0.007865179963	0.4091818615	0.2466729222
513	1	20260923	1.075	dominant_mean_ploidy	p_wgd	genome_doubling	0.008667373138	0.1868286578	0.2466729222
513	1	20260923	1.075	dominant_mean_ploidy	alpha_o2	growth	0.02252795501	0.4466334204	0.2466729222
513	1	20260923	1.075	dominant_mean_ploidy	gamma_growth	growth	0.002655592164	0.213719879	0.2466729222
513	1	20260923	1.075	dominant_mean_ploidy	mu_hp	death	0.008781900159	0.4208653042	0.2466729222
513	1	20260923	1.075	dominant_mean_ploidy	gamma_mu	death	0.02838121942	0.4416007641	0.2466729222
513	1	20260923	1.075	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.01196481205	0.2792177888	0.2466729222
513	1	20260923	1.075	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.002161170091	0.3047348928	0.2466729222
513	1	20260923	1.075	dominant_growth_rate	lam_max	growth	0.1034588603	0.521867963	0.00614701598
513	1	20260923	1.075	dominant_growth_rate	p_mis_base	missegregation	0.0540156979	0.1355221229	0.00614701598
513	1	20260923	1.075	dominant_growth_rate	p_misseg	missegregation	0.06545394949	0.2084604845	0.00614701598
513	1	20260923	1.075	dominant_growth_rate	k_o_mis	missegregation	0.008259124796	0.03403874958	0.00614701598
513	1	20260923	1.075	dominant_growth_rate	buffer_smax	buffering	0.003536129295	0.02635417993	0.00614701598
513	1	20260923	1.075	dominant_growth_rate	buffer_beta	buffering	0.0002141939833	0.0008498562632	0.00614701598
513	1	20260923	1.075	dominant_growth_rate	buffer_n_exp	buffering	1.779276668e-05	0.0001597871248	0.00614701598
513	1	20260923	1.075	dominant_growth_rate	p_wgd	genome_doubling	1.113588555e-06	0.000101059008	0.00614701598
513	1	20260923	1.075	dominant_growth_rate	alpha_o2	growth	0.0001508083435	0.004134635872	0.00614701598
513	1	20260923	1.075	dominant_growth_rate	gamma_growth	growth	0.0003549477115	0.001582914311	0.00614701598
513	1	20260923	1.075	dominant_growth_rate	mu_hp	death	0.05554602046	0.1444508768	0.00614701598
513	1	20260923	1.075	dominant_growth_rate	gamma_mu	death	0.005034233844	0.0183478348	0.00614701598
513	1	20260923	1.075	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.06475445704	0.138309593	0.00614701598
513	1	20260923	1.075	dominant_growth_rate	n_O	shared_oxygen_stress	0.01120525958	0.05281714896	0.00614701598
513	1	20260923	1.100	dominant_mean_ploidy	lam_max	growth	0.01580739441	0.1867693861	0.2481908505
513	1	20260923	1.100	dominant_mean_ploidy	p_mis_base	missegregation	0.1095231093	0.8243360035	0.2481908505
513	1	20260923	1.100	dominant_mean_ploidy	p_misseg	missegregation	0.03341763505	0.5617772632	0.2481908505
513	1	20260923	1.100	dominant_mean_ploidy	k_o_mis	missegregation	0.008131550582	0.174948872	0.2481908505
513	1	20260923	1.100	dominant_mean_ploidy	buffer_smax	buffering	0.03677601619	0.1928418112	0.2481908505
513	1	20260923	1.100	dominant_mean_ploidy	buffer_beta	buffering	0.1690058587	0.5531183777	0.2481908505
513	1	20260923	1.100	dominant_mean_ploidy	buffer_n_exp	buffering	0.008006778311	0.4061312943	0.2481908505
513	1	20260923	1.100	dominant_mean_ploidy	p_wgd	genome_doubling	0.008866536265	0.1908109512	0.2481908505
513	1	20260923	1.100	dominant_mean_ploidy	alpha_o2	growth	0.02200268542	0.4438742548	0.2481908505
513	1	20260923	1.100	dominant_mean_ploidy	gamma_growth	growth	0.002467353599	0.2041277745	0.2481908505
513	1	20260923	1.100	dominant_mean_ploidy	mu_hp	death	0.008125774643	0.3571270254	0.2481908505
513	1	20260923	1.100	dominant_mean_ploidy	gamma_mu	death	0.02863191389	0.4419564603	0.2481908505
513	1	20260923	1.100	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.01337372596	0.2695105824	0.2481908505
513	1	20260923	1.100	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.002096748507	0.3001476074	0.2481908505
513	1	20260923	1.100	dominant_growth_rate	lam_max	growth	0.1060102792	0.524417635	0.006147743016
513	1	20260923	1.100	dominant_growth_rate	p_mis_base	missegregation	0.0546676332	0.137569587	0.006147743016
513	1	20260923	1.100	dominant_growth_rate	p_misseg	missegregation	0.06441782327	0.206443369	0.006147743016
513	1	20260923	1.100	dominant_growth_rate	k_o_mis	missegregation	0.00834482603	0.03476834513	0.006147743016
513	1	20260923	1.100	dominant_growth_rate	buffer_smax	buffering	0.003516394078	0.02625953172	0.006147743016
513	1	20260923	1.100	dominant_growth_rate	buffer_beta	buffering	0.0002103081367	0.0008349267061	0.006147743016
513	1	20260923	1.100	dominant_growth_rate	buffer_n_exp	buffering	1.727397441e-05	0.0001551596136	0.006147743016
513	1	20260923	1.100	dominant_growth_rate	p_wgd	genome_doubling	1.154494521e-06	0.0001016200782	0.006147743016
513	1	20260923	1.100	dominant_growth_rate	alpha_o2	growth	0.0001505615898	0.004147975248	0.006147743016
513	1	20260923	1.100	dominant_growth_rate	gamma_growth	growth	0.000345646774	0.001553514509	0.006147743016
513	1	20260923	1.100	dominant_growth_rate	mu_hp	death	0.05370384631	0.1402550887	0.006147743016
513	1	20260923	1.100	dominant_growth_rate	gamma_mu	death	0.005017195698	0.01851812357	0.006147743016
513	1	20260923	1.100	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.06474100283	0.1390953397	0.006147743016
513	1	20260923	1.100	dominant_growth_rate	n_O	shared_oxygen_stress	0.01141669324	0.05283771247	0.006147743016
513	1	20260923	1.125	dominant_mean_ploidy	lam_max	growth	0.01666765613	0.2006018214	0.2492615918
513	1	20260923	1.125	dominant_mean_ploidy	p_mis_base	missegregation	0.1089543565	0.8220800883	0.2492615918
513	1	20260923	1.125	dominant_mean_ploidy	p_misseg	missegregation	0.03328644647	0.5587222733	0.2492615918
513	1	20260923	1.125	dominant_mean_ploidy	k_o_mis	missegregation	0.008701613635	0.1842655095	0.2492615918
513	1	20260923	1.125	dominant_mean_ploidy	buffer_smax	buffering	0.03605292341	0.1982218505	0.2492615918
513	1	20260923	1.125	dominant_mean_ploidy	buffer_beta	buffering	0.1649402356	0.5494309229	0.2492615918
513	1	20260923	1.125	dominant_mean_ploidy	buffer_n_exp	buffering	0.008201376415	0.4031468544	0.2492615918
513	1	20260923	1.125	dominant_mean_ploidy	p_wgd	genome_doubling	0.00905275273	0.1945663187	0.2492615918
513	1	20260923	1.125	dominant_mean_ploidy	alpha_o2	growth	0.02186331311	0.4430258462	0.2492615918
513	1	20260923	1.125	dominant_mean_ploidy	gamma_growth	growth	0.002319060727	0.1967345889	0.2492615918
513	1	20260923	1.125	dominant_mean_ploidy	mu_hp	death	0.008101518296	0.3559604997	0.2492615918
513	1	20260923	1.125	dominant_mean_ploidy	gamma_mu	death	0.02836868395	0.4402928833	0.2492615918
513	1	20260923	1.125	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.01280686997	0.2688846028	0.2492615918
513	1	20260923	1.125	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.00170699393	0.2961364062	0.2492615918
513	1	20260923	1.125	dominant_growth_rate	lam_max	growth	0.1084923156	0.526936616	0.00614774761
513	1	20260923	1.125	dominant_growth_rate	p_mis_base	missegregation	0.05530577289	0.139651891	0.00614774761
513	1	20260923	1.125	dominant_growth_rate	p_misseg	missegregation	0.06343508945	0.2045517606	0.00614774761
513	1	20260923	1.125	dominant_growth_rate	k_o_mis	missegregation	0.00843089032	0.03549649804	0.00614774761
513	1	20260923	1.125	dominant_growth_rate	buffer_smax	buffering	0.003496978732	0.02616626819	0.00614774761
513	1	20260923	1.125	dominant_growth_rate	buffer_beta	buffering	0.0002067836022	0.0008215809009	0.00614774761
513	1	20260923	1.125	dominant_growth_rate	buffer_n_exp	buffering	1.680912938e-05	0.0001509381307	0.00614774761
513	1	20260923	1.125	dominant_growth_rate	p_wgd	genome_doubling	1.196839174e-06	0.0001024908676	0.00614774761
513	1	20260923	1.125	dominant_growth_rate	alpha_o2	growth	0.0001503541323	0.004165332642	0.00614774761
513	1	20260923	1.125	dominant_growth_rate	gamma_growth	growth	0.0003367784707	0.001525229243	0.00614774761
513	1	20260923	1.125	dominant_growth_rate	mu_hp	death	0.05196112152	0.1362647398	0.00614774761
513	1	20260923	1.125	dominant_growth_rate	gamma_mu	death	0.005000055843	0.01870237266	0.00614774761
513	1	20260923	1.125	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.06469403699	0.1398056085	0.00614774761
513	1	20260923	1.125	dominant_growth_rate	n_O	shared_oxygen_stress	0.01161944658	0.05284577932	0.00614774761
513	1	20260923	1.150	dominant_mean_ploidy	lam_max	growth	0.01695310677	0.2061272159	0.254881961
513	1	20260923	1.150	dominant_mean_ploidy	p_mis_base	missegregation	0.1087790214	0.8205664369	0.254881961
513	1	20260923	1.150	dominant_mean_ploidy	p_misseg	missegregation	0.0332121488	0.5559775526	0.254881961
513	1	20260923	1.150	dominant_mean_ploidy	k_o_mis	missegregation	0.008621039511	0.1853619894	0.254881961
513	1	20260923	1.150	dominant_mean_ploidy	buffer_smax	buffering	0.03615203907	0.1981823584	0.254881961
513	1	20260923	1.150	dominant_mean_ploidy	buffer_beta	buffering	0.1609555348	0.5456194788	0.254881961
513	1	20260923	1.150	dominant_mean_ploidy	buffer_n_exp	buffering	0.00853222556	0.4002054373	0.254881961
513	1	20260923	1.150	dominant_mean_ploidy	p_wgd	genome_doubling	0.009377337749	0.207671586	0.254881961
513	1	20260923	1.150	dominant_mean_ploidy	alpha_o2	growth	0.02217902432	0.4434001628	0.254881961
513	1	20260923	1.150	dominant_mean_ploidy	gamma_growth	growth	0.00218364166	0.1900534368	0.254881961
513	1	20260923	1.150	dominant_mean_ploidy	mu_hp	death	0.008074197819	0.3551176853	0.254881961
513	1	20260923	1.150	dominant_mean_ploidy	gamma_mu	death	0.02831878654	0.4395033132	0.254881961
513	1	20260923	1.150	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.0126827586	0.2705472246	0.254881961
513	1	20260923	1.150	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.001654059624	0.2947626577	0.254881961
513	1	20260923	1.150	dominant_growth_rate	lam_max	growth	0.1109139305	0.529418891	0.006147036567
513	1	20260923	1.150	dominant_growth_rate	p_mis_base	missegregation	0.05593076345	0.1417748252	0.006147036567
513	1	20260923	1.150	dominant_growth_rate	p_misseg	missegregation	0.06250266582	0.2027788802	0.006147036567
513	1	20260923	1.150	dominant_growth_rate	k_o_mis	missegregation	0.008516516801	0.03622182575	0.006147036567
513	1	20260923	1.150	dominant_growth_rate	buffer_smax	buffering	0.003477990054	0.02607418541	0.006147036567
513	1	20260923	1.150	dominant_growth_rate	buffer_beta	buffering	0.0002035948732	0.0008097228964	0.006147036567
513	1	20260923	1.150	dominant_growth_rate	buffer_n_exp	buffering	1.639312179e-05	0.0001470848616	0.006147036567
513	1	20260923	1.150	dominant_growth_rate	p_wgd	genome_doubling	1.24090433e-06	0.0001036916894	0.006147036567
513	1	20260923	1.150	dominant_growth_rate	alpha_o2	growth	0.0001501495341	0.004184928865	0.006147036567
513	1	20260923	1.150	dominant_growth_rate	gamma_growth	growth	0.0003283161642	0.001497991388	0.006147036567
513	1	20260923	1.150	dominant_growth_rate	mu_hp	death	0.05030994363	0.1324652966	0.006147036567
513	1	20260923	1.150	dominant_growth_rate	gamma_mu	death	0.004985841284	0.01890366595	0.006147036567
513	1	20260923	1.150	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.06460844446	0.1404216876	0.006147036567
513	1	20260923	1.150	dominant_growth_rate	n_O	shared_oxygen_stress	0.01181390118	0.05284234443	0.006147036567
513	1	20260923	1.175	dominant_mean_ploidy	lam_max	growth	0.01533077646	0.1764456862	0.2525358238
513	1	20260923	1.175	dominant_mean_ploidy	p_mis_base	missegregation	0.09665975494	0.7999376034	0.2525358238
513	1	20260923	1.175	dominant_mean_ploidy	p_misseg	missegregation	0.03685795793	0.6017869629	0.2525358238
513	1	20260923	1.175	dominant_mean_ploidy	k_o_mis	missegregation	0.00843394981	0.1884241414	0.2525358238
513	1	20260923	1.175	dominant_mean_ploidy	buffer_smax	buffering	0.03471791237	0.1930748366	0.2525358238
513	1	20260923	1.175	dominant_mean_ploidy	buffer_beta	buffering	0.1570579924	0.5416895921	0.2525358238
513	1	20260923	1.175	dominant_mean_ploidy	buffer_n_exp	buffering	0.009259156711	0.3981846123	0.2525358238
513	1	20260923	1.175	dominant_mean_ploidy	p_wgd	genome_doubling	0.009761011048	0.2132752546	0.2525358238
513	1	20260923	1.175	dominant_mean_ploidy	alpha_o2	growth	0.0212608295	0.445469555	0.2525358238
513	1	20260923	1.175	dominant_mean_ploidy	gamma_growth	growth	0.002054064606	0.1837104689	0.2525358238
513	1	20260923	1.175	dominant_mean_ploidy	mu_hp	death	0.008086947397	0.3544943815	0.2525358238
513	1	20260923	1.175	dominant_mean_ploidy	gamma_mu	death	0.02838109611	0.4382611849	0.2525358238
513	1	20260923	1.175	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.0125465275	0.2723074866	0.2525358238
513	1	20260923	1.175	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.00161921053	0.2931356502	0.2525358238
513	1	20260923	1.175	dominant_growth_rate	lam_max	growth	0.1132791042	0.5318506707	0.006145676697
513	1	20260923	1.175	dominant_growth_rate	p_mis_base	missegregation	0.05651925499	0.1438040579	0.006145676697
513	1	20260923	1.175	dominant_growth_rate	p_misseg	missegregation	0.06161663051	0.2010214898	0.006145676697
513	1	20260923	1.175	dominant_growth_rate	k_o_mis	missegregation	0.008602884695	0.03694428004	0.006145676697
513	1	20260923	1.175	dominant_growth_rate	buffer_smax	buffering	0.003459368183	0.02598321752	0.006145676697
513	1	20260923	1.175	dominant_growth_rate	buffer_beta	buffering	0.0002007194629	0.0007992673692	0.006145676697
513	1	20260923	1.175	dominant_growth_rate	buffer_n_exp	buffering	1.601865044e-05	0.0001435552876	0.006145676697
513	1	20260923	1.175	dominant_growth_rate	p_wgd	genome_doubling	1.284897755e-06	0.0001052641238	0.006145676697
513	1	20260923	1.175	dominant_growth_rate	alpha_o2	growth	0.0001497957927	0.004203357632	0.006145676697
513	1	20260923	1.175	dominant_growth_rate	gamma_growth	growth	0.0003202351505	0.001471738682	0.006145676697
513	1	20260923	1.175	dominant_growth_rate	mu_hp	death	0.04874362936	0.1288453186	0.006145676697
513	1	20260923	1.175	dominant_growth_rate	gamma_mu	death	0.004971351009	0.01912123482	0.006145676697
513	1	20260923	1.175	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.06449332908	0.1409714561	0.006145676697
513	1	20260923	1.175	dominant_growth_rate	n_O	shared_oxygen_stress	0.01200027038	0.052828377	0.006145676697
513	1	20260923	1.200	dominant_mean_ploidy	lam_max	growth	0.01141891788	0.1902269946	0.2522874043
513	1	20260923	1.200	dominant_mean_ploidy	p_mis_base	missegregation	0.09841566532	0.8201471262	0.2522874043
513	1	20260923	1.200	dominant_mean_ploidy	p_misseg	missegregation	0.03412493241	0.5945904271	0.2522874043
513	1	20260923	1.200	dominant_mean_ploidy	k_o_mis	missegregation	0.008156799878	0.1933430843	0.2522874043
513	1	20260923	1.200	dominant_mean_ploidy	buffer_smax	buffering	0.03334733425	0.2005129278	0.2522874043
513	1	20260923	1.200	dominant_mean_ploidy	buffer_beta	buffering	0.1532525858	0.5376500671	0.2522874043
513	1	20260923	1.200	dominant_mean_ploidy	buffer_n_exp	buffering	0.009395448422	0.3957597391	0.2522874043
513	1	20260923	1.200	dominant_mean_ploidy	p_wgd	genome_doubling	0.009870985473	0.2172844424	0.2522874043
513	1	20260923	1.200	dominant_mean_ploidy	alpha_o2	growth	0.01805532274	0.4301705405	0.2522874043
513	1	20260923	1.200	dominant_mean_ploidy	gamma_growth	growth	0.001928796854	0.1776098118	0.2522874043
513	1	20260923	1.200	dominant_mean_ploidy	mu_hp	death	0.008079234005	0.353754714	0.2522874043
513	1	20260923	1.200	dominant_mean_ploidy	gamma_mu	death	0.02914164831	0.4437979518	0.2522874043
513	1	20260923	1.200	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.01131468958	0.2582518449	0.2522874043
513	1	20260923	1.200	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.001559905514	0.2902684148	0.2522874043
513	1	20260923	1.200	dominant_growth_rate	lam_max	growth	0.1156173471	0.5342268174	0.006143465479
513	1	20260923	1.200	dominant_growth_rate	p_mis_base	missegregation	0.05692351209	0.1448959167	0.006143465479
513	1	20260923	1.200	dominant_growth_rate	p_misseg	missegregation	0.06077264048	0.1993387731	0.006143465479
513	1	20260923	1.200	dominant_growth_rate	k_o_mis	missegregation	0.008688795884	0.03766229839	0.006143465479
513	1	20260923	1.200	dominant_growth_rate	buffer_smax	buffering	0.003441022379	0.02589344534	0.006143465479
513	1	20260923	1.200	dominant_growth_rate	buffer_beta	buffering	0.0001981375555	0.0007901389207	0.006143465479
513	1	20260923	1.200	dominant_growth_rate	buffer_n_exp	buffering	1.567318493e-05	0.0001402828776	0.006143465479
513	1	20260923	1.200	dominant_growth_rate	p_wgd	genome_doubling	1.331454382e-06	0.0001072031576	0.006143465479
513	1	20260923	1.200	dominant_growth_rate	alpha_o2	growth	0.0001497065608	0.004225582207	0.006143465479
513	1	20260923	1.200	dominant_growth_rate	gamma_growth	growth	0.0003125124786	0.001446413658	0.006143465479
513	1	20260923	1.200	dominant_growth_rate	mu_hp	death	0.04725619603	0.1253942982	0.006143465479
513	1	20260923	1.200	dominant_growth_rate	gamma_mu	death	0.004958753397	0.01935096007	0.006143465479
513	1	20260923	1.200	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.06434985502	0.1414573851	0.006143465479
513	1	20260923	1.200	dominant_growth_rate	n_O	shared_oxygen_stress	0.01217881131	0.05280452685	0.006143465479
